date,state,fips,cases
6/20/20,South Dakota,46,6225
6/20/20,Tennessee,47,34223
6/20/20,Texas,48,111594
6/20/20,Utah,49,17173
6/20/20,Vermont,50,1147
6/20/20,Virgin Islands,78,74
6/20/20,Virginia,51,57443
6/20/20,Washington,53,29466
6/20/20,West Virginia,54,2500
6/20/20,Wisconsin,55,24657
6/20/20,Wyoming,56,1179
